symA,symB,S_cos,S_dot,S_wdot,same_group,same_period
Se,Zr,2.059385189975e-01,1.257424077271e+00,4.550287845741e+01,0,0
Se,Nb,-1.421435669128e-01,-1.593747047956e+00,-2.094739750672e+02,0,0
Se,Mo,-1.556903901992e-01,-5.411577600034e+00,-4.000808029975e+00,0,0
Se,Tc,2.487236701276e-01,1.300401436631e+00,5.081194917450e+01,0,0
Se,Ru,2.522762785367e-01,1.361246766984e+00,5.338355723558e+01,0,0
Se,Rh,3.245802934001e-01,1.892156643791e+00,8.152363987515e+01,0,0
Se,Pd,-1.379253374711e-01,-1.548284524314e+00,-2.099993607189e+02,0,0
Se,Ag,3.780267017005e-01,1.508490746569e+00,1.394918510654e+02,0,0
Se,Cd,5.906751539691e-01,2.311124000018e+00,1.623973181849e+02,0,0
Se,In,5.604536364546e-01,2.683861181015e+00,1.374486024741e+02,0,0
Se,Sn,8.569408095000e-01,3.268642962148e+00,1.508845970652e+02,0,0
Se,Sb,7.594554304754e-01,3.132907721465e+00,1.500458228257e+02,0,0
Se,Te,9.482683161739e-01,3.908639832573e+00,1.857512886595e+02,1,0
Se,I,7.721463731809e-01,3.421306809272e+00,1.998668912908e+02,0,0
Se,Xe,-3.808183558384e-02,-3.624785575437e-01,1.469261342621e+02,0,0
Se,Cs,1.597928817620e-01,7.871905374430e-01,9.030719111423e+01,0,0
Se,Ba,-3.575403534197e-03,-2.417448875794e-02,6.480938460082e+01,0,0
Se,La,1.800043540236e-01,1.033415189881e+00,3.677022049020e+01,0,0
Se,Ce,-1.238639272648e-01,-1.094657923835e+00,-7.526356647563e+01,0,0
Se,Pr,2.919357802437e-02,1.960764895455e-01,2.687296489344e-01,0,0
Se,Nd,-7.502668567793e-02,-5.570670823708e-01,-3.631835463904e+01,0,0
Se,Pm,1.732891438595e-01,1.132366216558e+00,3.034097418990e+01,0,0
Se,Sm,9.603166287477e-02,6.238724583043e-01,8.077562084276e+00,0,0
Se,Eu,-6.552996311860e-02,-4.620864376485e-01,1.368938921407e+01,0,0
Se,Gd,5.379386246991e-02,3.523132185212e-01,-3.720924465637e+00,0,0
Se,Tb,1.545602149683e-02,1.077003235440e-01,-1.360369641862e+01,0,0
Se,Dy,-8.352389458764e-02,-6.265176367183e-01,-2.305480879193e+01,0,0
Se,Ho,1.533027459344e-01,9.313358074444e-01,4.081385459126e+01,0,0
Se,Er,-5.980799873067e-02,-4.345764547194e-01,-1.310196061498e+01,0,0
Se,Tm,-1.645987774591e-01,-1.239123963487e+00,-7.640548857111e+00,0,0
Se,Yb,2.422671347164e-01,1.060510339304e+00,7.055141832527e+01,0,0
Se,Lu,3.737952051030e-01,2.044002425092e+00,8.098314676273e+01,0,0
Se,Hf,-2.898744631916e-01,-3.746132785667e+00,7.285967510039e+00,0,0
Se,Ta,2.379234624355e-01,1.314111673891e+00,4.867612669709e+01,0,0
Se,W,-3.150567562324e-01,-4.077691034377e+00,-8.017771614324e+00,0,0
Se,Re,2.656821367201e-01,1.250477601403e+00,6.702378050790e+01,0,0
Se,Os,3.151361013010e-01,1.612870361269e+00,6.742204371297e+01,0,0
Se,Ir,3.776674064659e-01,1.836453362955e+00,7.762519070734e+01,0,0
Se,Pt,6.654091132002e-01,2.756628432151e+00,1.186671064314e+02,0,0
Se,Au,7.157375721790e-01,3.219304238177e+00,1.229936104290e+02,0,0
Se,Hg,2.734949318402e-01,1.529885642854e+00,1.668814227451e+02,0,0
Se,Tl,6.287883174048e-01,2.966820735640e+00,1.335005243172e+02,0,0
Se,Pb,8.237310364722e-01,3.307178258093e+00,1.676691724113e+02,0,0
Se,Bi,-4.456473040749e-02,-9.078183168919e-01,1.025585072495e+02,0,0
Se,Po,6.207697911364e-01,3.223498214685e+00,1.396159071682e+02,1,0
Se,At,-7.719640035976e-03,-1.433211132813e-01,-1.699609486649e+02,0,0
Se,Rn,9.842260277464e-02,6.276673187812e-01,1.257509896002e+02,0,0
Se,Fr,5.697770148504e-03,1.266331029912e-01,6.859414233738e+01,0,0
Se,Ra,4.002725655728e-01,1.992948989524e+00,1.056269511468e+02,0,0
Se,Ac,2.797288926659e-01,1.852322423025e+00,8.637335640365e+01,0,0
Se,Th,-1.442283296932e-01,-2.498486118558e+00,-1.656166816696e+01,0,0
Se,Pa,-2.979555361103e-01,-2.951914169246e+00,-4.230024199145e+02,0,0
Se,U,-2.779540960589e-01,-2.759489195545e+00,-4.092100813315e+02,0,0
Se,Np,-2.921807714608e-01,-2.895603307540e+00,-4.251926759588e+02,0,0
Se,Pu,-2.874120375650e-01,-2.848525124139e+00,-4.207983439260e+02,0,0
Se,Am,-3.197616988760e-01,-3.305875156205e+00,-4.609765949096e+02,0,0
Se,Cm,-2.750813769685e-01,-2.739309038147e+00,-4.140303728572e+02,0,0
Se,Bk,-2.784252179347e-01,-2.760954542125e+00,-4.118836844922e+02,0,0
Se,Cf,-3.084990505618e-01,-3.135255767643e+00,-4.474020291726e+02,0,0
Se,Es,-3.383325790906e-01,-3.673129409764e+00,-4.799416780534e+02,0,0
Se,Fm,-3.972149121108e-01,-6.117769079993e+00,-4.583969328206e+02,0,0
Se,Md,-3.957809971833e-01,-6.097202904223e+00,-4.573730907891e+02,0,0
Se,No,-3.950702001356e-01,-6.087096097846e+00,-4.568699455622e+02,0,0
Se,Lr,-4.196375497861e-01,-6.481937292365e+00,-4.765262499353e+02,0,0
Se,Rf,-4.047367921551e-01,-6.230001639191e+00,-4.639841850496e+02,0,0
Se,Db,-3.918054489036e-01,-6.041380427135e+00,-4.545940909893e+02,0,0
Se,Sg,-3.738262836576e-01,-5.806338418343e+00,-4.428930392009e+02,0,0
Se,Bh,-3.761754172760e-01,-5.835718669442e+00,-4.443556706745e+02,0,0
Se,Hs,-3.784970748611e-01,-5.865098920541e+00,-4.458183021480e+02,0,0
Br,Kr,1.842746097253e-01,4.463488262296e+00,3.188543982998e+02,0,1
Br,Rb,-2.012520710805e-01,-1.550286524973e+00,3.677123028813e+01,0,0
Br,Sr,-4.845630303220e-02,-3.412181360171e-01,7.453154127741e+01,0,0
Br,Y,8.948731797017e-03,4.625998002445e-01,1.723350808885e+02,0,0
Br,Zr,-2.739195949228e-01,-2.691584096179e+00,-5.976068711213e+01,0,0
Br,Nb,-4.227528457978e-01,-7.628152903944e+00,-3.925087994889e+02,0,0
Br,Mo,8.979751182887e-02,5.023044809352e+00,2.115116429399e+02,0,0
Br,Tc,-2.260545133835e-01,-1.902016024901e+00,-3.554279872130e+01,0,0
Br,Ru,-2.170738324603e-01,-1.884987980168e+00,-2.870951274235e+01,0,0
Br,Rh,-2.032939730819e-01,-1.907216995076e+00,-2.329948317335e+01,0,0
Br,Pd,-4.200749022755e-01,-7.588817671289e+00,-3.935245633776e+02,0,0
Br,Ag,1.995010062205e-01,1.281167549103e+00,1.283699745911e+02,0,0
Br,Cd,3.318828407771e-01,2.089777308424e+00,1.649711291044e+02,0,0
Br,In,3.501326682067e-01,2.698321269602e+00,1.373061788444e+02,0,0
Br,Sn,2.856058103383e-01,1.753171344906e+00,1.289526001459e+02,0,0
Br,Sb,4.498580832009e-01,2.986493030729e+00,1.261449040490e+02,0,0
Br,Te,4.234819138745e-01,2.809117767513e+00,1.729461445125e+02,0,0
Br,I,5.591851126288e-01,3.987389421384e+00,2.392829515207e+02,1,0
Br,Xe,2.730820611745e-01,4.183100371474e+00,2.730926848984e+02,0,0
Br,Cs,-2.899414401382e-01,-2.298652881262e+00,2.038715072593e+01,0,0
Br,Ba,3.912482875991e-01,4.257212699455e+00,1.857949007883e+02,0,0
Br,La,-2.719447574190e-01,-2.512541174348e+00,-5.242397648889e+01,0,0
Br,Ce,-2.653892228299e-01,-3.774483471766e+00,-9.846395461707e+01,0,0
Br,Pr,-3.499867385623e-01,-3.782948694571e+00,-9.725316420536e+01,0,0
Br,Nd,-2.896582842948e-01,-3.461133528292e+00,-8.394818850336e+01,0,0
Br,Pm,-2.904112502401e-01,-3.054004343142e+00,-8.936999809906e+01,0,0
Br,Sm,-2.798148414328e-01,-2.925450649164e+00,-7.263718689887e+01,0,0
Br,Eu,-1.722553194937e-01,-1.954774238393e+00,-1.886549094211e+01,0,0
Br,Gd,-2.431206200584e-01,-2.562469295571e+00,-5.618119005682e+01,0,0
Br,Tb,-2.975313173228e-01,-3.336511652446e+00,-8.120961277317e+01,0,0
Br,Dy,-2.231389882985e-01,-2.693634650374e+00,-5.520545457168e+01,0,0
Br,Ho,-3.141004887650e-01,-3.070899791836e+00,-6.926358444791e+01,0,0
Br,Er,-2.173863721642e-01,-2.542025501131e+00,-4.992478503439e+01,0,0
Br,Tm,1.309677867173e-01,1.586694458174e+00,6.409884712769e+01,0,0
Br,Yb,-1.649968922550e-01,-1.162349770619e+00,6.561436845505e+00,0,0
Br,Lu,-1.485658727625e-01,-1.307396762394e+00,-8.647653273948e+00,0,0
Br,Hf,-2.675406748577e-01,-5.564212327886e+00,-1.659429877824e+01,0,0
Br,Ta,-2.327317821276e-01,-2.068670698771e+00,-4.353753003351e+01,0,0
Br,W,-2.375956097507e-01,-4.948853487303e+00,3.857296186751e+00,0,0
Br,Re,-1.618242099183e-01,-1.225738205330e+00,2.663693435410e-01,0,0
Br,Os,-1.714750559752e-01,-1.412351913345e+00,-1.190554713922e+01,0,0
Br,Ir,-1.336201339260e-01,-1.045641873655e+00,-3.393384515796e-01,0,0
Br,Pt,1.024839673201e-01,6.832601342275e-01,6.950004798245e+01,0,0
Br,Au,1.558630699127e-01,1.128215592015e+00,5.879301599516e+01,0,0
Br,Hg,3.679773384904e-01,3.312618524143e+00,2.306421352101e+02,0,0
Br,Tl,2.229637513512e-02,1.693018759320e-01,5.954384033442e+01,0,0
Br,Pb,2.484584326755e-01,1.605338354069e+00,1.407381830742e+02,0,0
Br,Bi,5.581338999712e-01,1.829728804592e+01,5.827436527169e+02,0,0
Br,Po,5.624726417884e-02,4.700444499120e-01,6.185971473551e+01,0,0
Br,At,-1.370152216899e-01,-4.093762155368e+00,-3.621245602443e+02,1,0
Br,Rn,1.094341905866e-01,1.123125704341e+00,1.328458256459e+02,0,0
Br,Fr,-7.924932914151e-02,-2.834513852693e+00,-1.955236931424e+01,0,0
Br,Ra,-1.484605311757e-01,-1.189575562951e+00,2.733343219009e+01,0,0
Br,Ac,-2.540653968226e-01,-2.707481157901e+00,-4.128353142214e+01,0,0
Br,Th,-1.409389142302e-01,-3.929144078081e+00,-6.410539399170e+00,0,0
Br,Pa,-3.427485409130e-01,-5.464727959054e+00,-4.902727820057e+02,0,0
Br,U,-3.154795001442e-01,-5.040428164159e+00,-4.654314315935e+02,0,0
Br,Np,-3.331722443381e-01,-5.313698549809e+00,-4.933543520440e+02,0,0
Br,Pu,-3.353240792003e-01,-5.348358464277e+00,-4.886786722155e+02,0,0
Br,Am,-3.716667596540e-01,-6.183785169640e+00,-5.574756337674e+02,0,0
Br,Cm,-3.264292821948e-01,-5.231299885649e+00,-4.790394252068e+02,0,0
Br,Bk,-3.183395599651e-01,-5.080213515205e+00,-4.707520485343e+02,0,0
Br,Cf,-3.501140211704e-01,-5.726236924673e+00,-5.308995055250e+02,0,0
Br,Es,-3.639014425090e-01,-6.357946266152e+00,-5.781100942406e+02,0,0
Br,Fm,-3.174663266249e-01,-7.868752196625e+00,-4.924116805795e+02,0,0
Br,Md,-3.146508689613e-01,-7.800910779952e+00,-4.899954146127e+02,0,0
Br,No,-3.132627180834e-01,-7.767571569474e+00,-4.888079924805e+02,0,0
Br,Lr,-3.648695053151e-01,-9.070029853282e+00,-5.351968472346e+02,0,0
Br,Rf,-3.325959155810e-01,-8.238972499040e+00,-5.055975891413e+02,0,0
Br,Db,-3.069477477604e-01,-7.616769791840e+00,-4.834369784171e+02,0,0
Br,Sg,-2.736996875427e-01,-6.841439315579e+00,-4.558225102251e+02,0,0
Br,Bh,-2.779149785211e-01,-6.938355625111e+00,-4.592743187491e+02,0,0
Br,Hs,-2.821157996551e-01,-7.035271934644e+00,-4.627261272731e+02,0,0
Kr,Rb,-2.974279777587e-01,-4.912861884438e+00,-4.969986013609e+01,0,0
Kr,Sr,-2.144151667284e-01,-3.237564687555e+00,8.552128078059e+01,0,0
Kr,Y,-1.605295377541e-01,-1.779426388978e+01,-1.645566749080e+02,0,0
Kr,Zr,-6.470994910096e-01,-1.363443148364e+01,-2.391946905565e+02,0,0
Kr,Nb,-5.503927010451e-01,-2.129544103014e+01,-6.755292579119e+02,0,0
Kr,Mo,-1.021425776023e-01,-1.225154008739e+01,-8.573318836597e+01,0,0
Kr,Tc,-5.891157478053e-01,-1.062876350949e+01,-1.743052957915e+02,0,0
Kr,Ru,-5.924964588614e-01,-1.103234903437e+01,-1.626964644746e+02,0,0
Kr,Rh,-6.340639333217e-01,-1.275527357397e+01,-2.227463139954e+02,0,0
Kr,Pd,-5.511663254813e-01,-2.135065397637e+01,-6.779483807125e+02,0,0
Kr,Ag,6.306147877091e-02,8.683726024140e-01,1.437706142110e+02,0,0
Kr,Cd,3.581204804862e-01,4.835323015488e+00,2.061669888811e+02,0,0
Kr,In,-5.118783576530e-01,-8.458803066791e+00,-7.703547298224e+01,0,0
Kr,Sn,-3.408874139069e-01,-4.486931245104e+00,4.946806542815e+01,0,0
Kr,Sb,-2.973415727872e-01,-4.232751130066e+00,3.533148029818e+01,0,0
Kr,Te,-2.428888319580e-01,-3.454806664694e+00,9.018188350491e+01,0,0
Kr,I,2.893947436496e-01,4.424913785001e+00,2.803438789373e+02,0,0
Kr,Xe,7.734482493534e-01,2.540490041642e+01,6.700760053491e+02,1,0
Kr,Cs,-4.119754072070e-01,-7.003506182792e+00,-8.707664075086e+01,0,0
Kr,Ba,-3.244084218638e-01,-7.569133103107e+00,5.527888784556e-03,0,0
Kr,La,-6.272295331974e-01,-1.242625090630e+01,-1.922645632275e+02,0,0
Kr,Ce,-3.410673552047e-01,-1.040148918036e+01,-2.679918619390e+01,0,0
Kr,Pr,-6.224758301153e-01,-1.442721415724e+01,-2.321583441371e+02,0,0
Kr,Nd,-4.285821585973e-01,-1.098114462109e+01,-8.905943873580e+01,0,0
Kr,Pm,-6.628901949831e-01,-1.494785691410e+01,-2.902086100667e+02,0,0
Kr,Sm,-5.702743337144e-01,-1.278459512688e+01,-1.747015208448e+02,0,0
Kr,Eu,-1.916951171789e-01,-4.664618582864e+00,8.705812169709e+00,0,0
Kr,Gd,-4.671150862837e-01,-1.055703331758e+01,-9.098138694608e+01,0,0
Kr,Tb,-5.192369519329e-01,-1.248552117371e+01,-1.423978299058e+02,0,0
Kr,Dy,-2.923536828894e-01,-7.567508587322e+00,-2.351906151186e+01,0,0
Kr,Ho,-6.602470244250e-01,-1.384154625171e+01,-2.476256503453e+02,0,0
Kr,Er,-2.991985887621e-01,-7.502193330902e+00,-3.219115276111e+01,0,0
Kr,Tm,-2.272838665826e-01,-5.904437754347e+00,-3.084404715620e+00,0,0
Kr,Yb,-3.876650235559e-01,-5.855969580762e+00,-5.555551954473e+01,0,0
Kr,Lu,-6.259254325192e-01,-1.181114680433e+01,-1.743091274220e+02,0,0
Kr,Hf,-1.887640501605e-01,-8.418103980207e+00,-1.852972545271e+01,0,0
Kr,Ta,-5.944185015322e-01,-1.132945736294e+01,-1.926957032044e+02,0,0
Kr,W,-1.138871692155e-01,-5.086535806867e+00,8.742997491164e+01,0,0
Kr,Re,-4.717011450896e-01,-7.661296688717e+00,-8.555910742454e+01,0,0
Kr,Os,-5.572677639906e-01,-9.842082781009e+00,-1.448704084269e+02,0,0
Kr,Ir,-5.525587428640e-01,-9.271940621688e+00,-1.376225944924e+02,0,0
Kr,Pt,-4.670431073288e-01,-6.676798081694e+00,-4.317416056248e+01,0,0
Kr,Au,-4.076079788915e-01,-6.326633418084e+00,-7.882595162309e+01,0,0
Kr,Hg,6.181585050335e-01,1.193249672869e+01,4.254348214974e+02,0,0
Kr,Tl,-4.797262618846e-01,-7.810918822968e+00,-1.036702119812e+02,0,0
Kr,Pb,-3.514443177472e-01,-4.869120127498e+00,5.335122067307e+01,0,0
Kr,Bi,-1.128145005600e-01,-7.930386820941e+00,-1.671532976792e+01,0,0
Kr,Po,-4.894644458423e-01,-8.770811936584e+00,-1.077304813281e+02,0,0
Kr,At,-1.809265820783e-01,-1.159143731392e+01,-5.383328811227e+02,0,0
Kr,Rn,3.136318614437e-01,6.902026703986e+00,2.835013175445e+02,1,0
Kr,Fr,-1.772353779098e-01,-1.359297529996e+01,-1.983732866193e+02,0,0
Kr,Ra,-6.377074258135e-01,-1.095679714084e+01,-1.285116877026e+02,0,0
Kr,Ac,-7.040203411634e-01,-1.608741458449e+01,-2.992712617739e+02,0,0
Kr,Th,-8.602481935894e-02,-5.142471873552e+00,1.094712233335e+02,0,0
Kr,Pa,-2.537561356240e-01,-8.675421956178e+00,-5.021282552026e+02,0,0
Kr,U,-2.230351019334e-01,-7.641007525153e+00,-4.594233136434e+02,0,0
Kr,Np,-2.329037767429e-01,-7.964999492569e+00,-4.947384666463e+02,0,0
Kr,Pu,-2.452235339156e-01,-8.386853102189e+00,-4.975544806170e+02,0,0
Kr,Am,-2.694384966256e-01,-9.612612632372e+00,-5.897118923955e+02,0,0
Kr,Cm,-2.420737590440e-01,-8.318582800578e+00,-4.872287469709e+02,0,0
Kr,Bk,-2.260162817795e-01,-7.734143090986e+00,-4.670796566445e+02,0,0
Kr,Cf,-2.431823967341e-01,-8.528508112411e+00,-5.436639696391e+02,0,0
Kr,Es,-2.414486835797e-01,-9.045634608879e+00,-5.969496122485e+02,0,0
Kr,Fm,-1.757490525092e-01,-9.340762226635e+00,-4.504997572232e+02,0,0
Kr,Md,-1.715887841777e-01,-9.121922858571e+00,-4.443490141683e+02,0,0
Kr,No,-1.695423256657e-01,-9.014378940552e+00,-4.413263632956e+02,0,0
Kr,Lr,-2.479365767204e-01,-1.321578217972e+01,-5.594118431746e+02,0,0
Kr,Rf,-1.983340462992e-01,-1.053499992093e+01,-4.840652407516e+02,0,0
Kr,Db,-1.602714403872e-01,-8.527930288111e+00,-4.276541401620e+02,0,0
Kr,Sg,-1.124450467673e-01,-6.026908938802e+00,-3.573599338198e+02,0,0
Kr,Bh,-1.184218358478e-01,-6.339536607465e+00,-3.661467096126e+02,0,0
Kr,Hs,-1.244022865883e-01,-6.652164276129e+00,-3.749334854054e+02,0,0
Rb,Sr,4.602050580422e-01,2.209922567547e+00,1.301865777207e+02,0,1
Rb,Y,2.640224610940e-02,9.307406104093e-01,2.095818797125e+02,0,1
Rb,Zr,5.456262595462e-01,3.656149586868e+00,1.243802766824e+02,0,1
Rb,Nb,3.733083653535e-01,4.593507308480e+00,-1.932519506629e+01,0,1
Rb,Mo,-1.028532092008e-01,-3.923416697077e+00,3.037726687970e+01,0,1
Rb,Tc,4.978453632834e-01,2.856533327918e+00,1.052029590494e+02,0,1
Rb,Ru,4.753858738724e-01,2.815083126087e+00,9.950740303112e+01,0,1
Rb,Rh,4.808356434339e-01,3.076210836890e+00,1.041226119191e+02,0,1
Rb,Pd,3.814730976624e-01,4.699537714460e+00,-1.842381523702e+01,0,1
Rb,Ag,1.248521785043e-01,5.467651225097e-01,1.055481473409e+02,0,1
Rb,Cd,-3.006629461804e-02,-1.291037802192e-01,7.198803854646e+01,0,1
Rb,In,5.875083370230e-01,3.087584818725e+00,1.438468398686e+02,0,1
Rb,Sn,4.847808387165e-01,2.029301659849e+00,1.135537521389e+02,0,1
Rb,Sb,2.125659030600e-01,9.623286575835e-01,7.586012580421e+01,0,1
Rb,Te,2.989688789844e-01,1.352399190692e+00,1.012171368410e+02,0,1
Rb,I,-6.865688460860e-02,-3.338573827194e-01,7.877727161728e+01,0,1
Rb,Xe,-4.201413744285e-01,-4.388785998681e+00,8.953389285168e-02,0,1
Rb,Cs,7.373522337888e-01,3.986409800071e+00,1.802996412542e+02,1,0
Rb,Ba,2.432295295390e-01,1.804816441812e+00,1.209280448403e+02,0,0
Rb,La,5.828493899726e-01,3.672253746744e+00,1.220543704189e+02,0,0
Rb,Ce,4.194311263457e-01,4.067979368928e+00,1.169631780854e+02,0,0
Rb,Pr,6.558752011869e-01,4.834414821678e+00,1.469549394158e+02,0,0
Rb,Nd,5.138874377536e-01,4.187398001529e+00,1.245494786289e+02,0,0
Rb,Pm,5.712122669548e-01,4.096354928471e+00,1.124844642607e+02,0,0
Rb,Sm,5.165228026285e-01,3.682606953653e+00,1.154422191073e+02,0,0
Rb,Eu,2.437924105525e-01,1.886635428905e+00,7.658763699228e+01,0,0
Rb,Gd,4.388453553734e-01,3.154221745448e+00,1.022280602758e+02,0,0
Rb,Tb,5.087329458286e-01,3.890394693730e+00,1.181725547015e+02,0,0
Rb,Dy,3.361996035871e-01,2.767606023485e+00,9.439084858270e+01,0,0
Rb,Ho,6.207790597755e-01,4.138833267915e+00,1.353861237278e+02,0,0
Rb,Er,3.156331237264e-01,2.516946597890e+00,8.751398735848e+01,0,0
Rb,Tm,1.095840633122e-01,9.053574009311e-01,5.459746905584e+01,0,0
Rb,Yb,2.938351531736e-01,1.411590286948e+00,5.770238704111e+01,0,0
Rb,Lu,4.623965243893e-01,2.774896232631e+00,9.631894502829e+01,0,0
Rb,Hf,1.844007029781e-01,2.615292617986e+00,2.076124666304e+02,0,0
Rb,Ta,4.814843539471e-01,2.918513366737e+00,1.057462216532e+02,0,0
Rb,W,1.249293406939e-01,1.774493744509e+00,1.834948029151e+02,0,0
Rb,Re,3.833345640292e-01,1.980049498943e+00,7.838658113507e+01,0,0
Rb,Os,4.107407878839e-01,2.307032118760e+00,7.807442599604e+01,0,0
Rb,Ir,4.269260644933e-01,2.278282496444e+00,7.733541734336e+01,0,0
Rb,Pt,3.400171999301e-01,1.545876798006e+00,7.677871107610e+01,0,0
Rb,Au,2.474629587187e-01,1.221526554088e+00,5.513896883102e+01,0,0
Rb,Hg,-3.192513830205e-01,-1.959868709655e+00,4.468128984594e+01,0,0
Rb,Tl,5.380172835985e-01,2.785913158847e+00,1.142572152485e+02,0,0
Rb,Pb,4.967934740852e-01,2.188933472972e+00,1.283977996591e+02,0,0
Rb,Bi,-4.671720971463e-02,-1.044405280441e+00,9.328858244367e+01,0,0
Rb,Po,3.859953265113e-01,2.199699781348e+00,8.169095749936e+01,0,0
Rb,At,2.213143329253e-02,4.509279651912e-01,-2.270490779462e+02,0,0
Rb,Rn,-2.792222420729e-01,-1.954200798779e+00,-5.007493834743e+00,0,0
Rb,Fr,9.230284405800e-02,2.251344272407e+00,1.172257870226e+02,1,0
Rb,Ra,8.092968225906e-01,4.422142150721e+00,1.851468524961e+02,0,0
Rb,Ac,7.150048589442e-01,5.196043242432e+00,1.934083462375e+02,0,0
Rb,Th,8.654568282309e-02,1.645342368896e+00,1.426367838706e+02,0,0
Rb,Pa,-1.229288687758e-01,-1.336566763481e+00,-3.707278856056e+02,0,0
Rb,U,-1.414777070291e-01,-1.541445370335e+00,-3.652385959129e+02,0,0
Rb,Np,-1.974392437961e-01,-2.147362760073e+00,-4.027572229517e+02,0,0
Rb,Pu,-1.736614330002e-01,-1.888873991723e+00,-3.884641412212e+02,0,0
Rb,Am,-2.435607696785e-01,-2.763451517001e+00,-4.579151234601e+02,0,0
Rb,Cm,-1.784038635745e-01,-1.949703637027e+00,-3.836416960651e+02,0,0
Rb,Bk,-1.551741506661e-01,-1.688708038137e+00,-3.735338212561e+02,0,0
Rb,Cf,-2.260500014896e-01,-2.521205022126e+00,-4.389799225857e+02,0,0
Rb,Es,-1.980010698703e-01,-2.359089690299e+00,-4.646466042439e+02,0,0
Rb,Fm,-1.121454451653e-01,-1.895543174674e+00,-3.253635726678e+02,0,0
Rb,Md,-1.159928611613e-01,-1.961062686035e+00,-3.271565559565e+02,0,0
Rb,No,-1.178809818657e-01,-1.993260845904e+00,-3.280376791726e+02,0,0
Rb,Lr,-4.338071680064e-02,-7.353798270686e-01,-2.936149614344e+02,0,0
Rb,Rf,-9.104468864581e-02,-1.537993841245e+00,-3.155790067209e+02,0,0
Rb,Db,-1.263980978075e-01,-2.138901359730e+00,-3.320232248829e+02,0,0
Rb,Sg,-1.694081970095e-01,-2.887695775288e+00,-3.525144624680e+02,0,0
Rb,Bh,-1.641167680477e-01,-2.794096473343e+00,-3.499530577699e+02,0,0
Rb,Hs,-1.587985041907e-01,-2.700497171399e+00,-3.473916530717e+02,0,0
Sr,Y,-1.175913271555e-01,-3.789424828333e+00,8.052292461711e+01,0,1
Sr,Zr,4.713000664263e-01,2.886931034559e+00,1.186930239139e+02,0,1
Sr,Nb,1.578289416475e-01,1.775307344445e+00,-1.234193858605e+02,0,1
Sr,Mo,-4.491202033616e-02,-1.566099665242e+00,8.923385205661e+01,0,1
Sr,Tc,5.308763925030e-01,2.784507921653e+00,1.144117736998e+02,0,1
Sr,Ru,5.121401231946e-01,2.772323896713e+00,1.157289730428e+02,0,1
Sr,Rh,3.479096355797e-01,2.034680003403e+00,8.624282250276e+01,0,1
Sr,Pd,1.584780018647e-01,1.784721378478e+00,-1.245241837319e+02,0,1
Sr,Ag,1.249851643391e-01,5.003493735936e-01,7.759320625922e+01,0,1
Sr,Cd,-1.315070077458e-02,-5.162001922299e-02,6.766841995312e+01,0,1
Sr,In,2.841768359003e-01,1.365223493493e+00,9.861515826463e+01,0,1
Sr,Sn,4.705460704767e-01,1.800584601008e+00,1.137960302914e+02,0,1
Sr,Sb,2.593463529186e-01,1.073297648185e+00,7.847258752189e+01,0,1
Sr,Te,2.527459725054e-01,1.045137375186e+00,8.844873048190e+01,0,1
Sr,I,1.413645648111e-01,6.283876887719e-01,1.012154039370e+02,0,1
Sr,Xe,1.099075705561e-01,1.049510473270e+00,1.059798187443e+02,0,1
Sr,Cs,4.886884125187e-01,2.415178304428e+00,1.331303959515e+02,0,0
Sr,Ba,5.451671806628e-01,3.697912732155e+00,1.425075810321e+02,1,0
Sr,La,5.480138386144e-01,3.156298563700e+00,1.262652831562e+02,0,0
Sr,Ce,6.286271798673e-01,5.573415940776e+00,2.282137648463e+02,0,0
Sr,Pr,5.832159628424e-01,3.929726453389e+00,1.423860719712e+02,0,0
Sr,Nd,6.876811214294e-01,5.122400815987e+00,1.884008359011e+02,0,0
Sr,Pm,3.912970101035e-01,2.565173819544e+00,8.937763096246e+01,0,0
Sr,Sm,5.804462933863e-01,3.783015564018e+00,1.521868640937e+02,0,0
Sr,Eu,8.648717741125e-01,6.118285569348e+00,1.624733125784e+02,0,0
Sr,Gd,6.195742884812e-01,4.070842667470e+00,1.722889103725e+02,0,0
Sr,Tb,6.152821058501e-01,4.301186767684e+00,1.727318799089e+02,0,0
Sr,Dy,7.955597986038e-01,5.986736107147e+00,1.948544186627e+02,0,0
Sr,Ho,5.492726123699e-01,3.347642194675e+00,1.144141705929e+02,0,0
Sr,Er,8.089953030549e-01,5.897224263437e+00,1.867596473034e+02,0,0
Sr,Tm,5.981472835607e-01,4.517425581658e+00,1.539396668474e+02,0,0
Sr,Yb,6.248899995785e-01,2.744218576859e+00,8.744455883794e+01,0,0
Sr,Lu,4.545987127321e-01,2.493851582930e+00,9.783796572763e+01,0,0
Sr,Hf,-9.219433666251e-02,-1.195286942707e+00,8.805583050500e+01,0,0
Sr,Ta,5.175962001692e-01,2.868010934569e+00,1.169825056852e+02,0,0
Sr,W,-6.124355331035e-02,-7.952077805913e-01,1.096476746649e+02,0,0
Sr,Re,6.742294626638e-01,3.183581773412e+00,1.063304570961e+02,0,0
Sr,Os,4.617828305478e-01,2.371012296295e+00,9.610224390921e+01,0,0
Sr,Ir,3.943765258063e-01,1.923872010073e+00,8.380906883144e+01,0,0
Sr,Pt,3.266455467837e-01,1.357565991423e+00,8.419596398111e+01,0,0
Sr,Au,1.043062767753e-01,4.706665891131e-01,3.573729065212e+01,0,0
